"campaign_id";"company_size";"industry";"marketing_channel";"ad_spend";"duration";"target_audience";"region";"device";"operating_system";"browser";"engagement_metric";"conversion_rate";"success";"budget_allocation";"audience_reach";"device_conversion_rate";"os_conversion_rate";"browser_conversion_rate";"total_conversions";"revenue";"ROAS";"CPA"
7423;"11-50";"services";"influencer";40893;28;"18-34";"North America";"tablet";"Windows";"Chrome";119465;0.53969651;1;1460.464286;119465.0;0.7;0.7;0.9;64475.0;5157990.0;126.134;0.634246
7424;"11-50";"finance";"content marketing";38006;39;"suburban";"Europe";"desktop";"Android";"Chrome";197876;0.664392231;0;974.5128205;219862.2222;0.9;0.8;0.9;131467.0;19720100.0;518.868;0.289092
7425;"11-50";"manufacturing";"influencer";26430;56;"18-34";"Europe";"tablet";"Android";"Firefox";488793;0.574972999;1;471.9642857;488793.0;0.7;0.8;0.8;281043.0;14052100.0;531.674;0.0940425
7426;"11-50";"e-commerce";"content marketing";36062;77;"18-34";"South America";"tablet";"Android";"Firefox";305018;0.596244297;1;468.3376623;305018.0;0.7;0.8;0.8;181865.0;5455960.0;151.294;0.19829
7427;"1-10";"e-commerce";"search engine";45785;89;"suburban";"North America";"mobile";"Android";"Firefox";228104;0.393092866;1;514.4382022;253448.8889;0.8;0.8;0.8;89666.0;2689980.0;58.7525;0.510617
7428;"11-50";"e-commerce";"content marketing";38058;52;"55+";"Europe";"tablet";"Android";"Firefox";252069;0.651494728;0;731.8846154;420115.0;0.7;0.8;0.8;164222.0;4926650.0;129.451;0.231747
7429;"51-100";"finance";"social media";11464;58;"55+";"Asia-Pacific";"desktop";"iOS";"Chrome";47689;0.042811164;1;197.6551724;79481.66667;0.9;0.9;0.9;2042.0;306243.0;26.7135;5.6141
7430;"51-100";"services";"search engine";6808;80;"55+";"South America";"desktop";"Windows";"Firefox";377279;0.151184642;1;85.1;628798.3333;0.9;0.7;0.8;57039.0;4563100.0;670.256;0.119357
7431;"11-50";"finance";"influencer";15281;72;"urban";"North America";"desktop";"Android";"Chrome";495217;0.444808355;1;212.2361111;412680.8333;0.9;0.8;0.9;220277.0;33041500.0;2162.26;0.0693717
7432;"11-50";"finance";"influencer";34893;27;"suburban";"Africa";"mobile";"iOS";"Safari";294754;0.942988094;1;1292.333333;327504.4444;0.8;0.9;0.7;277950.0;41692400.0;1194.87;0.125537
7433;"1-10";"retail";"search engine";34304;30;"urban";"North America";"tablet";"iOS";"Safari";225593;0.644491952;1;1143.466667;187994.1667;0.7;0.9;0.7;145393.0;4361790.0;127.151;0.23594
7434;"11-50";"e-commerce";"social media";39698;54;"urban";"Asia-Pacific";"desktop";"Android";"Firefox";386020;0.355278508;1;735.1481481;321683.3333;0.9;0.8;0.8;137145.0;4114340.0;103.641;0.28946
7435;"1-10";"e-commerce";"search engine";44757;19;"rural";"Asia-Pacific";"tablet";"Windows";"Chrome";75470;0.457959221;0;2355.631579;107814.2857;0.7;0.7;0.9;34562.0;1036870.0;23.1666;1.29498
7436;"100+";"manufacturing";"email";13998;70;"urban";"Africa";"desktop";"Android";"Chrome";228237;0.845634425;1;199.9714286;190197.5;0.9;0.8;0.9;193005.0;9650250.0;689.402;0.0725266
7437;"11-50";"manufacturing";"social media";19517;11;"suburban";"Africa";"desktop";"Android";"Safari";459218;0.542469671;1;1774.272727;510242.2222;0.9;0.8;0.7;249112.0;12455600.0;638.192;0.0783463
7438;"11-50";"technology";"search engine";45547;24;"35-54";"Africa";"desktop";"Windows";"Firefox";305164;0.047866856;1;1897.791667;381455.0;0.9;0.7;0.8;14607.0;1168580.0;25.6566;3.11816
7439;"11-50";"manufacturing";"email";47866;81;"35-54";"South America";"mobile";"Android";"Firefox";89354;0.416865778;1;590.9382716;111692.5;0.8;0.8;0.8;37249.0;1862430.0;38.9093;1.28503
7440;"1-10";"finance";"content marketing";27969;43;"55+";"Asia-Pacific";"tablet";"iOS";"Safari";273679;0.388029822;1;650.4418605;456131.6667;0.7;0.9;0.7;106196.0;15929300.0;569.536;0.263371
7441;"51-100";"retail";"social media";40444;60;"urban";"Africa";"tablet";"iOS";"Firefox";182315;0.899889783;0;674.0666667;151929.1667;0.7;0.9;0.8;164063.0;4921900.0;121.697;0.246515
7442;"1-10";"technology";"content marketing";20783;38;"55+";"Asia-Pacific";"tablet";"Windows";"Safari";486718;0.305411885;1;546.9210526;811196.6667;0.7;0.7;0.7;148649.0;11892000.0;572.196;0.139813
7443;"1-10";"finance";"email";36107;34;"urban";"South America";"tablet";"Windows";"Safari";203181;0.064693204;1;1061.970588;169317.5;0.7;0.7;0.7;13144.0;1971660.0;54.6062;2.74703
7444;"51-100";"e-commerce";"influencer";8759;51;"55+";"South America";"desktop";"Android";"Chrome";297477;0.354821263;1;171.745098;495795.0;0.9;0.8;0.9;105551.0;3166540.0;361.518;0.0829836
7445;"11-50";"services";"influencer";19789;34;"18-34";"Asia-Pacific";"tablet";"iOS";"Safari";171033;0.043897606;1;582.0294118;171033.0;0.7;0.9;0.7;7508.0;600635.0;30.352;2.63572
7446;"51-100";"e-commerce";"influencer";33645;71;"suburban";"Africa";"mobile";"iOS";"Safari";189713;0.832291328;1;473.8732394;210792.2222;0.8;0.9;0.7;157896.0;4736890.0;140.79;0.213083
7447;"11-50";"e-commerce";"content marketing";14810;76;"urban";"North America";"mobile";"Android";"Safari";44108;0.590206897;1;194.8684211;36756.66667;0.8;0.8;0.7;26033.0;780985.0;52.7337;0.568893
7448;"11-50";"retail";"social media";18214;81;"rural";"Europe";"mobile";"Windows";"Safari";328531;0.469376207;1;224.8641975;469330.0;0.8;0.7;0.7;154205.0;4626140.0;253.988;0.118115
7449;"51-100";"services";"content marketing";10121;48;"urban";"Asia-Pacific";"tablet";"iOS";"Firefox";254622;0.35984504;1;210.8541667;212185.0;0.7;0.9;0.8;91624.0;7329960.0;724.232;0.110462
7450;"1-10";"manufacturing";"content marketing";34482;39;"urban";"South America";"mobile";"iOS";"Chrome";442632;0.417656754;1;884.1538462;368860.0;0.8;0.9;0.9;184868.0;9243410.0;268.065;0.186522
7451;"11-50";"finance";"influencer";37472;22;"suburban";"Africa";"desktop";"Android";"Chrome";422507;0.787841024;1;1703.272727;469452.2222;0.9;0.8;0.9;332868.0;49930300.0;1332.47;0.112573
7452;"11-50";"services";"content marketing";14000;19;"18-34";"Europe";"mobile";"Windows";"Firefox";499713;0.18001475;1;736.8421053;499713.0;0.8;0.7;0.8;89956.0;7196460.0;514.033;0.155632
7453;"11-50";"retail";"email";36087;27;"35-54";"Asia-Pacific";"tablet";"Android";"Firefox";221303;0.071438763;1;1336.555556;276628.75;0.7;0.8;0.8;15810.0;474288.0;13.1429;2.28254
7454;"51-100";"e-commerce";"search engine";5941;65;"suburban";"North America";"desktop";"iOS";"Firefox";359204;0.56172498;1;91.4;399115.5556;0.9;0.9;0.8;201774.0;6053220.0;1018.89;0.0294438
7455;"100+";"services";"search engine";39106;53;"18-34";"North America";"mobile";"Android";"Firefox";47834;0.858906214;1;737.8490566;47834.0;0.8;0.8;0.8;41085.0;3286790.0;84.0483;0.951832
7456;"100+";"retail";"search engine";6321;45;"55+";"South America";"tablet";"Android";"Chrome";32404;0.562236792;1;140.4666667;54006.66667;0.7;0.8;0.9;18219.0;546562.0;86.4676;0.346945
7457;"51-100";"finance";"influencer";23038;49;"urban";"South America";"tablet";"Windows";"Chrome";37418;0.796155033;1;470.1632653;31181.66667;0.7;0.7;0.9;29791.0;4468580.0;193.966;0.773321
7458;"11-50";"manufacturing";"influencer";8068;33;"urban";"South America";"tablet";"Android";"Chrome";382306;0.89275909;0;244.4848485;318588.3333;0.7;0.8;0.9;341307.0;17065400.0;2115.19;0.0236385
7459;"11-50";"e-commerce";"search engine";26122;43;"35-54";"Asia-Pacific";"desktop";"iOS";"Chrome";436125;0.07688785;1;607.4883721;545156.25;0.9;0.9;0.9;33533.0;1005980.0;38.5109;0.778994
7460;"11-50";"manufacturing";"social media";44361;9;"55+";"North America";"tablet";"iOS";"Firefox";372654;0.589180165;1;4929.0;621090.0;0.7;0.9;0.8;219560.0;10978000.0;247.47;0.202045
7461;"11-50";"e-commerce";"search engine";46354;82;"18-34";"North America";"mobile";"Windows";"Safari";237770;0.83275711;0;565.2926829;237770.0;0.8;0.7;0.7;198005.0;5940140.0;128.147;0.234105
7462;"11-50";"services";"content marketing";5791;13;"55+";"South America";"mobile";"Android";"Safari";308257;0.643539812;1;445.4615385;513761.6667;0.8;0.8;0.7;198376.0;15870100.0;2740.47;0.029192
7463;"100+";"technology";"search engine";15136;64;"55+";"South America";"mobile";"Windows";"Firefox";196707;0.591538647;1;236.5;327845.0;0.8;0.7;0.8;116360.0;9308780.0;615.009;0.130079
7464;"11-50";"e-commerce";"search engine";20747;26;"35-54";"Africa";"tablet";"Android";"Firefox";452842;0.788075679;1;797.9615385;566052.5;0.7;0.8;0.8;356874.0;10706200.0;516.037;0.0581354
7465;"11-50";"manufacturing";"social media";5743;85;"18-34";"North America";"tablet";"Windows";"Chrome";65624;0.70726401;0;67.56470588;65624.0;0.7;0.7;0.9;46413.0;2320670.0;404.088;0.123737
7466;"11-50";"technology";"influencer";11524;71;"35-54";"South America";"mobile";"Android";"Safari";253792;0.50162281;1;162.3098592;317240.0;0.8;0.8;0.7;127308.0;10184600.0;883.775;0.0905206
7467;"100+";"manufacturing";"influencer";18866;80;"18-34";"South America";"desktop";"Windows";"Chrome";253447;0.044033391;1;235.825;253447.0;0.9;0.7;0.9;11160.0;558007.0;29.5774;1.6905
7468;"51-100";"e-commerce";"content marketing";44342;20;"suburban";"South America";"desktop";"Android";"Safari";20279;0.613337097;0;2217.1;22532.22222;0.9;0.8;0.7;12438.0;373136.0;8.41495;3.56504
7469;"51-100";"finance";"search engine";21315;85;"suburban";"Africa";"desktop";"iOS";"Chrome";487620;0.213175223;1;250.7647059;541800.0;0.9;0.9;0.9;103949.0;15592300.0;731.517;0.205052
7470;"11-50";"manufacturing";"email";34911;55;"urban";"North America";"desktop";"Android";"Safari";166738;0.254086374;1;634.7454545;138948.3333;0.9;0.8;0.7;42366.0;2118290.0;60.6769;0.824033
7471;"100+";"finance";"content marketing";37961;80;"35-54";"North America";"tablet";"Android";"Chrome";229022;0.67954395;1;474.5125;286277.5;0.7;0.8;0.9;155631.0;23344600.0;614.962;0.243917
7472;"1-10";"services";"influencer";45662;43;"suburban";"North America";"desktop";"Android";"Chrome";167941;0.453094999;1;1061.906977;186601.1111;0.9;0.8;0.9;76093.0;6087460.0;133.316;0.600082
7473;"100+";"manufacturing";"social media";9274;12;"rural";"Africa";"mobile";"Windows";"Firefox";1887;0.716779931;1;772.8333333;2695.714286;0.8;0.7;0.8;1353.0;67628.2;7.29223;6.8544
7474;"11-50";"manufacturing";"influencer";34838;12;"55+";"Asia-Pacific";"tablet";"iOS";"Chrome";203322;0.392558798;1;2903.166667;338870.0;0.7;0.9;0.9;79816.0;3990790.0;114.553;0.436479
7475;"11-50";"services";"influencer";19332;34;"55+";"Africa";"tablet";"Windows";"Safari";89947;0.87003167;1;568.5882353;149911.6667;0.7;0.7;0.7;78257.0;6260540.0;323.843;0.247032
7476;"11-50";"e-commerce";"social media";29793;84;"suburban";"Europe";"mobile";"iOS";"Chrome";4770;0.427068309;1;354.6785714;5300.0;0.8;0.9;0.9;2037.0;61113.5;2.05127;14.6259
7477;"51-100";"manufacturing";"search engine";41350;19;"35-54";"Africa";"mobile";"Windows";"Chrome";297851;0.493823404;1;2176.315789;372313.75;0.8;0.7;0.9;147086.0;7354290.0;177.855;0.281128
7478;"1-10";"finance";"search engine";20418;19;"urban";"Europe";"desktop";"Android";"Firefox";225568;0.126270128;1;1074.631579;187973.3333;0.9;0.8;0.8;28483.0;4272380.0;209.246;0.716849
7479;"100+";"technology";"influencer";45897;16;"55+";"South America";"tablet";"Android";"Safari";426476;0.503565059;1;2868.5625;710793.3333;0.7;0.8;0.7;214758.0;17180700.0;374.331;0.213715
7480;"11-50";"e-commerce";"content marketing";16682;86;"urban";"Europe";"desktop";"Windows";"Firefox";13306;0.239800283;1;193.9767442;11088.33333;0.9;0.7;0.8;3191.0;95723.5;5.73813;5.22783
7481;"11-50";"retail";"email";26727;45;"55+";"Africa";"desktop";"Android";"Chrome";407699;0.762980823;1;593.9333333;679498.3333;0.9;0.8;0.9;311067.0;9332000.0;349.16;0.0859204
7482;"1-10";"finance";"content marketing";48775;85;"18-34";"Asia-Pacific";"tablet";"Windows";"Safari";12340;0.714044575;1;573.8235294;12340.0;0.7;0.7;0.7;8811.0;1321700.0;27.0978;5.53569
7483;"11-50";"healthcare";"content marketing";8903;29;"suburban";"North America";"mobile";"Windows";"Chrome";53403;0.015843161;0;307.0;59336.66667;0.8;0.7;0.9;846.0;126911.0;14.2548;10.5236
7484;"11-50";"e-commerce";"influencer";17115;43;"35-54";"Africa";"tablet";"iOS";"Chrome";108170;0.493812124;1;398.0232558;135212.5;0.7;0.9;0.9;53416.0;1602470.0;93.6295;0.32041
7485;"11-50";"finance";"influencer";12962;14;"55+";"North America";"mobile";"Android";"Safari";425925;0.045394001;1;925.8571429;709875.0;0.8;0.8;0.7;19334.0;2900170.0;223.744;0.670425
7486;"51-100";"services";"email";17025;66;"suburban";"Europe";"mobile";"Android";"Firefox";251369;0.569281163;1;257.9545455;279298.8889;0.8;0.8;0.8;143100.0;11448000.0;672.421;0.118973
7487;"11-50";"manufacturing";"email";34903;11;"urban";"South America";"desktop";"Android";"Firefox";207590;0.901638927;1;3173.0;172991.6667;0.9;0.8;0.8;187171.0;9358560.0;268.131;0.186477
7488;"100+";"retail";"email";21907;33;"35-54";"South America";"desktop";"Windows";"Firefox";352984;0.867168874;1;663.8484848;441230.0;0.9;0.7;0.8;306097.0;9182900.0;419.177;0.0715688
7489;"11-50";"finance";"influencer";8296;25;"35-54";"Africa";"desktop";"iOS";"Chrome";430153;0.24381509;0;331.84;537691.25;0.9;0.9;0.9;104878.0;15731700.0;1896.3;0.0791014
7490;"100+";"finance";"influencer";25863;49;"suburban";"Europe";"tablet";"Android";"Safari";317833;0.140113815;1;527.8163265;353147.7778;0.7;0.8;0.7;44533.0;6679920.0;258.281;0.58076
7491;"1-10";"finance";"content marketing";45479;49;"suburban";"Europe";"tablet";"Windows";"Safari";340833;0.791064476;1;928.1428571;378703.3333;0.7;0.7;0.7;269621.0;40443100.0;889.27;0.168678
7492;"11-50";"e-commerce";"influencer";10685;41;"suburban";"North America";"mobile";"Android";"Firefox";491755;0.546182752;1;260.6097561;546394.4444;0.8;0.8;0.8;268588.0;8057640.0;754.108;0.0397821
7493;"11-50";"finance";"search engine";11647;61;"18-34";"Europe";"mobile";"iOS";"Firefox";169452;0.423829207;1;190.9344262;169452.0;0.8;0.9;0.8;71819.0;10772800.0;924.943;0.162172
7494;"11-50";"e-commerce";"search engine";35145;67;"18-34";"Asia-Pacific";"tablet";"Windows";"Chrome";170930;0.810497669;1;524.5522388;170930.0;0.7;0.7;0.9;138538.0;4156150.0;118.257;0.253685
7495;"100+";"services";"email";45562;53;"35-54";"South America";"tablet";"Windows";"Safari";113059;0.252511507;1;859.6603774;141323.75;0.7;0.7;0.7;28549.0;2283900.0;50.1272;1.59592
7496;"1-10";"retail";"influencer";43358;83;"suburban";"Asia-Pacific";"mobile";"Windows";"Firefox";57153;0.224608342;0;522.3855422;63503.33333;0.8;0.7;0.8;12837.0;385111.0;8.88213;3.37758
7497;"1-10";"manufacturing";"search engine";25767;62;"rural";"Asia-Pacific";"mobile";"Windows";"Chrome";246036;0.611931891;1;415.5967742;351480.0;0.8;0.7;0.9;150557.0;7527860.0;292.151;0.171144
7498;"100+";"technology";"content marketing";38166;88;"rural";"North America";"tablet";"iOS";"Chrome";491175;0.272585195;1;433.7045455;701678.5714;0.7;0.9;0.9;133887.0;10711000.0;280.641;0.285061
7499;"11-50";"manufacturing";"social media";10430;24;"18-34";"Europe";"desktop";"Windows";"Firefox";188992;0.426790198;1;434.5833333;188992.0;0.9;0.7;0.8;80660.0;4033000.0;386.673;0.129308
7500;"51-100";"finance";"content marketing";8880;71;"35-54";"North America";"tablet";"Windows";"Safari";69597;0.454814556;1;125.0704225;86996.25;0.7;0.7;0.7;31654.0;4748060.0;534.691;0.280533
7501;"11-50";"services";"social media";5126;59;"55+";"South America";"desktop";"Windows";"Firefox";192772;0.205023779;1;86.88135593;321286.6667;0.9;0.7;0.8;39523.0;3161830.0;616.822;0.129697
7502;"100+";"services";"content marketing";23154;17;"rural";"North America";"desktop";"iOS";"Chrome";282345;0.061684738;1;1362.0;403350.0;0.9;0.9;0.9;17416.0;1393310.0;60.1758;1.32947
7503;"1-10";"finance";"search engine";44793;7;"suburban";"Asia-Pacific";"tablet";"Android";"Chrome";58752;0.766678014;1;6399.0;65280.0;0.7;0.8;0.9;45044.0;6756580.0;150.84;0.994428
7504;"1-10";"e-commerce";"influencer";10925;89;"18-34";"North America";"mobile";"Android";"Chrome";137846;0.783587395;0;122.752809;137846.0;0.8;0.8;0.9;108014.0;3240430.0;296.607;0.101144
7505;"11-50";"technology";"social media";7081;14;"35-54";"Europe";"desktop";"iOS";"Firefox";23368;0.598369577;1;505.7857143;29210.0;0.9;0.9;0.8;13983.0;1118620.0;157.974;0.506401
7506;"100+";"technology";"influencer";39825;25;"suburban";"North America";"tablet";"iOS";"Safari";285182;0.148609558;0;1593.0;316868.8889;0.7;0.9;0.7;42381.0;3390460.0;85.134;0.93969
7507;"11-50";"retail";"influencer";10287;61;"35-54";"Europe";"desktop";"Windows";"Firefox";331566;0.476213231;1;168.6393443;414457.5;0.9;0.7;0.8;157896.0;4736880.0;460.473;0.0651505
7508;"11-50";"technology";"search engine";43671;22;"55+";"Asia-Pacific";"desktop";"iOS";"Firefox";327501;0.177899365;1;1985.045455;545835.0;0.9;0.9;0.8;58262.0;4660980.0;106.729;0.749562
7509;"51-100";"services";"email";10335;72;"rural";"Europe";"mobile";"Android";"Firefox";172140;0.881273457;1;143.5416667;245914.2857;0.8;0.8;0.8;151702.0;12136200.0;1174.28;0.068127
7510;"100+";"finance";"email";7989;18;"35-54";"Europe";"desktop";"Android";"Firefox";134707;0.697288622;1;443.8333333;168383.75;0.9;0.8;0.8;93930.0;14089400.0;1763.61;0.0850527
7511;"100+";"e-commerce";"social media";45343;80;"35-54";"Europe";"tablet";"Android";"Chrome";345814;0.031376575;1;566.7875;432267.5;0.7;0.8;0.9;10850.0;325514.0;7.17892;4.17908
7512;"100+";"manufacturing";"search engine";33173;68;"55+";"Europe";"desktop";"iOS";"Safari";251637;0.001665909;1;487.8382353;419395.0;0.9;0.9;0.7;419.0;20960.2;0.631846;79.1718
7513;"1-10";"e-commerce";"influencer";10721;64;"urban";"South America";"tablet";"iOS";"Chrome";336731;0.983760918;0;167.515625;280609.1667;0.7;0.9;0.9;331263.0;9937880.0;926.955;0.032364
7514;"1-10";"retail";"content marketing";21723;27;"suburban";"Africa";"desktop";"Windows";"Chrome";140784;0.0398469;1;804.5555556;156426.6667;0.9;0.7;0.9;5610.0;168294.0;7.74728;3.87219
7515;"51-100";"technology";"content marketing";7728;43;"55+";"South America";"mobile";"Windows";"Safari";49322;0.86585973;1;179.7209302;82203.33333;0.8;0.7;0.7;42706.0;3416470.0;442.09;0.180958
7516;"100+";"finance";"social media";22975;11;"rural";"North America";"mobile";"Windows";"Firefox";486068;0.955815628;1;2088.636364;694382.8571;0.8;0.7;0.8;464591.0;69688700.0;3033.24;0.0494521
7517;"11-50";"healthcare";"social media";29227;76;"55+";"South America";"desktop";"Windows";"Firefox";66604;0.308103707;0;384.5657895;111006.6667;0.9;0.7;0.8;20521.0;3078140.0;105.318;1.42425
7518;"11-50";"retail";"social media";27167;38;"rural";"South America";"mobile";"Windows";"Firefox";46723;0.54013656;1;714.9210526;66747.14286;0.8;0.7;0.8;25237.0;757104.0;27.8685;1.07648
7519;"51-100";"finance";"search engine";40929;73;"suburban";"Europe";"desktop";"iOS";"Safari";220029;0.647408166;1;560.6712329;244476.6667;0.9;0.9;0.7;142449.0;21367300.0;522.057;0.287324
7520;"1-10";"manufacturing";"content marketing";14500;16;"rural";"North America";"desktop";"Android";"Firefox";195533;0.520426819;1;906.25;279332.8571;0.9;0.8;0.8;101761.0;5088030.0;350.899;0.142491
7521;"11-50";"retail";"search engine";13175;75;"35-54";"North America";"mobile";"Windows";"Safari";126231;0.213504164;1;175.6666667;157788.75;0.8;0.7;0.7;26951.0;808525.0;61.3681;0.48885
7522;"11-50";"retail";"search engine";42397;68;"18-34";"Asia-Pacific";"mobile";"Windows";"Firefox";22777;0.581234544;1;623.4852941;22777.0;0.8;0.7;0.8;13239.0;397163.0;9.36772;3.20243
7523;"11-50";"manufacturing";"influencer";11901;43;"suburban";"Europe";"desktop";"Android";"Safari";319568;0.258670843;1;276.7674419;355075.5556;0.9;0.8;0.7;82663.0;4133150.0;347.294;0.14397
7524;"51-100";"finance";"search engine";15890;53;"55+";"South America";"tablet";"Android";"Chrome";358911;0.165022325;1;299.8113208;598185.0;0.7;0.8;0.9;59228.0;8884250.0;559.109;0.268285
7525;"11-50";"services";"search engine";16315;87;"35-54";"Asia-Pacific";"tablet";"Android";"Safari";485402;0.50552406;1;187.5287356;606752.5;0.7;0.8;0.7;245382.0;19630600.0;1203.22;0.0664882
7526;"51-100";"retail";"influencer";20426;55;"rural";"Asia-Pacific";"mobile";"Android";"Safari";194651;0.371998826;1;371.3818182;278072.8571;0.8;0.8;0.7;72410.0;2172300.0;106.35;0.282088
7527;"11-50";"healthcare";"email";36316;30;"urban";"South America";"mobile";"iOS";"Chrome";328371;0.027409735;1;1210.533333;273642.5;0.8;0.9;0.9;9001.0;1350080.0;37.176;4.03466
7528;"11-50";"finance";"influencer";40065;88;"35-54";"North America";"tablet";"Android";"Safari";466503;0.949677773;1;455.2840909;583128.75;0.7;0.8;0.7;443028.0;66454100.0;1658.66;0.0904345
